LR.Index	CellCall	CellChat	CellPhoneDB	CytoTalk	ICELLNET	iTALK	NATMI	scMLnet	SinglecellsignalR	celltalkdb
DSC3_DSG2	0	0	0	0	0	0	0	0	0	1
DSC3_DSG3	0	0	0	0	0	0	0	0	0	1
DSCAM_DCC	0	0	0	0	0	1	0	1	1	1
DSG1_DSC2	0	1	0	0	0	0	1	0	0	0
DSG2_DSC1	0	0	0	0	0	0	1	0	0	0
DSG2_DSC2	0	1	0	0	0	0	1	0	0	0
DSPP_ITGAV	0	1	0	0	0	0	0	0	0	0
DSPP_ITGB1	0	1	0	0	0	0	0	0	1	1
DSPP_ITGB6	0	1	0	0	0	0	1	0	0	0
DUSP18_CD151	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGA1	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGA2	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGA3	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGA6	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGA7	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGB1	0	0	0	0	0	1	0	1	1	0
DUSP18_ITGB4	0	0	0	0	0	1	0	1	1	0
DUSP18_RPSA	0	0	0	0	0	1	0	1	1	0
E2F1_NOTCH1	0	0	0	1	0	1	1	1	1	0
EBI3_IL12RB2	0	0	0	0	1	0	0	0	0	0
EBI3_IL27RA	0	1	0	1	1	1	1	1	1	1
EBI3_IL6ST	0	1	0	0	1	1	1	1	1	1
EBI3_XK	0	0	1	0	0	0	0	0	0	0
ECM1_CACHD1	0	0	0	0	0	1	0	1	1	0
ECM1_ITGB4	0	0	0	0	0	0	1	0	0	0
EDA_EDA2R	0	1	0	1	1	1	1	1	1	1
EDA_EDAR	1	1	1	1	1	1	1	1	1	1
EDA_XK	0	0	1	0	0	0	0	0	0	0
EDIL3_ITGAV	0	0	0	1	1	1	0	1	1	1
EDIL3_ITGB3	0	0	0	0	1	0	1	0	0	0
EDIL3_ITGB5	0	0	0	0	0	1	0	1	1	1
EDN1_ADGRL4	0	0	0	0	0	1	0	1	1	1
EDN1_EDNRA	1	1	0	1	1	1	1	1	1	1
EDN1_EDNRB	1	1	0	1	1	1	1	1	1	1
EDN1_KEL	0	0	0	1	0	1	1	1	1	1
EDN2_EDNRA	1	1	1	1	1	1	1	1	1	1
EDN2_EDNRB	0	1	0	1	1	1	1	1	1	1
EDN2_KEL	0	0	0	1	0	1	1	1	1	1
EDN3_EDNRA	1	1	0	1	0	1	1	1	1	1
EDN3_EDNRB	0	1	0	1	1	1	1	1	1	1
EDN3_KEL	0	0	0	1	0	1	1	1	1	1
EFEMP1_EGFR	0	0	0	1	1	1	1	1	1	1
EFEMP2_AQP1	0	0	0	1	0	1	0	1	1	1
EFEMP2_CATSPER1	0	0	0	1	0	1	0	1	1	0
EFEMP2_LINGO1	0	0	0	1	0	1	0	1	1	0
EFEMP2_PLSCR4	0	0	0	1	0	1	0	1	1	1
EFNA1_EPHA1	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA10	0	0	0	0	0	0	0	0	1	1
EFNA1_EPHA2	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA3	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA4	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA5	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA6	1	0	0	1	0	1	1	1	1	1
EFNA1_EPHA7	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHA8	1	1	1	1	1	1	1	1	1	1
EFNA1_EPHB1	0	0	0	1	0	1	0	1	1	1
EFNA1_EPHB6	0	0	0	0	0	1	0	1	1	1
EFNA2_EPHA1	1	1	1	0	1	1	1	1	1	1
EFNA2_EPHA10	0	0	0	0	0	0	0	0	1	1
EFNA2_EPHA2	1	1	1	1	1	1	1	1	1	1
EFNA2_EPHA3	1	1	1	1	1	1	1	1	1	1
EFNA2_EPHA4	1	1	1	1	1	1	1	1	1	1
EFNA2_EPHA5	1	1	1	1	1	1	1	1	1	1
EFNA2_EPHA6	1	0	0	1	0	1	1	1	1	1
EFNA2_EPHA7	1	1	1	1	1	1	1	1	1	1
EFNA2_EPHA8	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA1	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA10	0	0	0	0	0	0	0	0	1	1
EFNA3_EPHA2	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA3	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA4	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA5	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA6	1	0	0	1	0	1	1	1	1	1
EFNA3_EPHA7	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHA8	1	1	1	1	1	1	1	1	1	1
EFNA3_EPHB1	0	0	0	1	0	1	1	1	1	1
EFNA3_EPHB6	0	0	0	0	0	1	0	1	1	1
EFNA4_EPHA1	1	1	1	0	1	1	1	1	1	1
EFNA4_EPHA10	0	0	0	0	0	0	0	0	1	1
EFNA4_EPHA2	1	1	1	1	1	1	1	1	1	1
EFNA4_EPHA3	1	1	1	1	1	1	1	1	1	1
EFNA4_EPHA4	1	1	1	1	1	1	1	1	1	1
EFNA4_EPHA5	1	1	1	1	1	1	1	1	1	1
EFNA4_EPHA6	1	0	0	1	0	1	1	1	1	1
EFNA4_EPHA7	1	1	1	1	1	1	1	1	1	1
EFNA4_EPHA8	1	1	1	1	1	1	1	1	1	1
EFNA4_PDGFRB	1	0	0	0	0	0	0	0	0	0
EFNA5_EPHA1	1	1	1	0	1	1	1	1	1	1
EFNA5_EPHA10	0	0	0	0	0	0	0	0	1	1
EFNA5_EPHA2	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHA3	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHA4	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHA5	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHA6	1	0	0	1	0	1	1	1	1	1
EFNA5_EPHA7	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHA8	1	1	1	1	1	1	1	1	1	1
EFNA5_EPHB1	0	0	0	1	0	1	1	1	1	1
EFNA5_EPHB2	0	1	1	1	1	1	1	1	1	1
EFNA5_EPHB6	0	0	0	1	0	1	1	1	1	1
EFNB1_EPHA4	0	1	1	0	1	1	1	1	0	1
EFNB1_EPHA6	0	0	0	0	0	1	0	1	1	1
EFNB1_EPHB1	1	1	1	1	1	1	1	1	1	1
EFNB1_EPHB2	1	1	1	1	1	1	1	1	1	1
EFNB1_EPHB3	1	1	1	1	1	1	1	1	1	1
EFNB1_EPHB4	1	1	1	1	1	1	1	1	1	1
EFNB1_EPHB6	1	0	1	1	1	1	1	1	1	1
EFNB1_ERBB2	0	0	0	1	1	1	1	1	1	1
EFNB2_EPHA3	0	0	0	1	0	1	1	1	1	1
EFNB2_EPHA4	0	1	0	1	1	1	1	1	1	1
EFNB2_EPHA6	0	0	0	1	0	1	1	1	1	1
EFNB2_EPHB1	1	1	0	1	1	1	1	1	1	1
EFNB2_EPHB2	1	1	0	1	1	1	1	1	1	1
EFNB2_EPHB3	1	1	0	1	1	1	1	1	1	1
EFNB2_EPHB4	1	1	0	1	1	1	1	1	1	1
EFNB2_EPHB6	1	0	0	1	1	1	1	1	1	1
EFNB2_GRM1	0	0	0	1	0	1	1	1	1	1
EFNB2_GRM5	0	0	0	1	0	1	1	1	1	1
EFNB2_PECAM1	0	0	0	1	0	1	1	1	1	1
EFNB2_RHBDL2	0	0	0	1	0	1	1	1	1	1
EFNB3_EPHA4	0	1	0	1	1	1	1	1	1	1
EFNB3_EPHB1	1	1	0	0	1	1	1	1	1	1
EFNB3_EPHB2	1	1	0	1	1	1	1	1	1	1
EFNB3_EPHB3	1	1	0	1	1	1	1	1	1	1
EFNB3_EPHB4	1	1	0	1	1	1	1	1	1	1
EFNB3_EPHB6	1	1	0	0	1	1	1	1	1	1
EFNB3_RHBDL2	0	0	0	1	0	1	1	1	1	1
EGFL8_NCR3	0	0	0	0	0	1	0	1	1	0
EGF_ADRB2	0	0	0	0	0	0	0	0	1	1
EGF_AXL	0	0	0	0	0	0	0	0	0	1
EGF_CAV1	0	0	0	0	0	1	0	1	1	1
EGF_EGFR	1	1	1	1	1	1	1	1	1	1
EGF_ERBB2	1	1	0	1	1	1	1	1	1	1
EGF_ERBB3	1	0	0	1	1	1	1	1	1	1
EGF_ERBB4	1	0	0	1	1	1	1	1	1	1
EGF_FSHR	0	0	0	0	0	1	0	1	1	1
EGF_LDLR	0	0	0	0	0	0	0	0	1	1
EGF_LRP2	0	0	0	0	0	0	0	0	1	1
EGF_NRG1	0	0	1	0	0	0	0	0	0	0
EGF_NRP1	0	0	0	0	0	0	0	0	0	1
EGF_PLD2	0	0	0	0	0	0	0	0	0	1
EGF_RHBDL2	0	0	0	0	0	0	0	0	0	1
ENAM_CD63	0	0	0	0	0	0	1	0	0	0
ENC1_ACKR2	1	1	1	1	1	1	1	1	1	0
ENC1_ADRA2A	0	0	0	0	0	0	0	0	1	0
ENC1_CCR3	1	1	1	1	1	1	1	1	1	0
ENC1_GRM7	0	0	0	0	0	0	0	0	1	0
ENC1_MTNR1A	0	0	0	0	0	0	0	0	1	0
ENHO_GPR19	0	1	1	0	0	0	1	0	0	0
ENTPD1_ADORA1	0	1	0	0	0	0	0	0	0	0
ENTPD1_ADORA2A	0	1	0	0	0	0	0	0	0	0
ENTPD1_ADORA2B	0	1	0	0	0	0	0	0	0	0
ENTPD1_TMIGD3	0	1	0	0	0	0	0	0	0	0
EPCAM_EPCAM	0	0	0	0	0	0	1	0	0	0
EPGN_EGFR	0	1	1	1	1	1	1	1	1	1
EPHA4_EFNB1	0	0	0	0	0	0	1	0	0	0
EPO_CRLF3	0	0	0	0	0	0	1	0	0	0
EPO_CSF2RB	0	0	0	0	1	0	0	0	0	0
EPO_EFNB2	0	0	1	0	0	0	0	0	0	0
EPO_EPHB4	0	0	1	0	1	0	1	0	0	1
EPO_EPOR	1	1	1	1	1	1	1	1	1	1
EREG_EGFR	1	1	1	1	1	1	1	1	1	1
EREG_ERBB2	1	1	0	0	0	1	0	1	1	1
EREG_ERBB3	1	0	0	0	0	1	0	1	1	1
EREG_ERBB4	1	1	1	1	1	1	1	1	1	1
ERFE_LRP1	0	0	1	0	0	0	0	0	0	0
ESAM_ESAM	0	1	0	0	0	0	0	0	0	0
EXOC3-AS1_TRAF2	0	0	0	1	0	1	0	1	1	0
F10_CNTN1	0	0	0	1	0	1	1	1	1	0
F10_F3	0	0	0	0	0	0	0	0	0	1
F10_ITGAM	0	0	0	0	0	1	0	1	1	1
F10_ITGB2	0	0	0	0	0	1	0	1	1	1
F11R_F11R	1	1	0	0	0	0	0	0	0	0
F11R_ITGAL	0	1	0	0	0	0	0	0	0	0
F11R_ITGB2	0	1	0	0	0	0	0	0	0	0
F11R_JAM2	1	1	0	0	0	0	1	0	0	0
F11R_JAM3	1	1	0	0	0	0	0	0	0	0
F11_GP1BA	0	0	0	1	0	1	1	1	1	1
F12_CD93	0	0	0	1	0	1	0	1	1	1
F12_GP1BA	0	0	0	1	0	1	1	1	1	1
F13A1_ITGA4	0	0	0	1	0	1	1	1	1	1
F13A1_ITGA9	0	0	0	1	0	1	1	1	1	1
F13A1_ITGB1	0	0	0	1	0	1	1	1	1	1
F2_F2R	0	1	0	1	0	1	1	1	1	1
F2_F2RL1	0	1	0	1	0	1	1	1	1	1
F2_F2RL2	0	1	0	1	0	1	1	1	1	1
F2_F2RL3	0	1	0	1	0	1	1	1	1	1
F2_GP1BA	0	0	0	1	0	1	1	1	1	1
F2_GP1BB	0	0	0	0	0	1	0	1	1	1
F2_GP9	0	0	0	1	0	1	1	1	1	1
F2_ITGA2B	0	0	0	1	0	1	1	1	1	1
F2_PARD3	0	1	0	0	0	0	0	0	0	0
F2_THBD	0	0	0	1	0	1	1	1	1	1
F3_ADRB2	0	0	0	0	0	0	0	0	1	0
F3_GPR162	0	0	0	0	0	1	0	1	1	0
F3_LDLR	0	0	0	0	0	0	0	0	1	0
F3_LRP2	0	0	0	0	0	0	0	0	1	0
F3_TFR2	0	0	0	1	0	1	1	1	1	0
F3_TFRC	0	0	0	1	0	1	1	1	1	0
F7_CNTN1	0	0	0	1	0	1	1	1	1	0
F7_F3	0	0	0	0	0	0	0	0	0	1
F8_ASGR2	0	0	0	1	0	1	1	1	1	1
F8_LDLR	0	0	0	1	0	1	1	1	1	1
F8_LRP1	0	0	0	1	0	1	1	1	1	1
F9_LRP1	0	0	0	1	0	1	1	1	1	1
FABP5_RXRA	0	0	0	0	0	0	0	0	1	1
FADD_ABCA1	0	0	0	0	0	0	0	0	0	1
FADD_FAS	0	0	0	0	0	0	0	0	1	1
FADD_TRADD	0	0	0	0	0	0	0	0	0	1
FADD_TRAF2	0	0	0	0	0	0	0	0	0	1
FAM3B_LRP5	0	0	1	0	0	0	0	0	0	0
FAM3C_FFAR2	0	0	1	0	0	0	0	0	0	0
FAM3C_FFAR3	0	0	1	0	0	0	0	0	0	0
FAM3C_GLRA2	0	0	1	0	0	0	0	0	0	1
FAM3C_HLA-C	0	0	1	0	0	0	0	0	0	0
FAM3C_LAMP1	0	0	1	0	0	0	0	0	0	1
FAM3C_LIFR	0	0	0	0	0	0	1	0	0	0
FAM3C_XK	0	0	1	0	0	0	0	0	0	0
FAM3C_PDCD1	0	0	1	0	0	0	0	0	0	0
FAM3D_FPR1	0	0	0	0	0	0	1	0	0	0
FAM3D_FPR2	0	0	0	0	0	0	1	0	0	0
FARP2_PLXNA1	0	0	0	0	0	1	0	1	1	1
FARP2_PLXNA2	0	0	0	0	0	1	0	1	1	1
FARP2_PLXNA3	0	0	0	0	0	1	0	1	1	1
FARP2_PLXNA4	0	0	0	0	0	1	0	1	1	1
FASLG_FAS	1	1	0	1	1	1	1	1	1	1
FASLG_TNFRSF10B	0	0	0	0	0	0	0	0	0	1
FASLG_TNFRSF1A	0	0	0	0	0	1	0	1	1	1
FASLG_TNFRSF6B	0	0	0	1	1	1	1	1	1	1
FAT4_DCHS1	0	0	0	1	0	1	1	1	1	1
FBLN1_ITGB1	0	0	0	1	0	1	1	1	1	1
FBLN2_ITGB3	0	0	0	1	0	1	0	1	1	1
FBN1_ITGA5	0	0	0	1	0	1	1	1	1	1
FBN1_ITGAV	0	0	0	1	0	1	1	1	1	1
FBN1_ITGB1	0	0	0	1	0	1	1	1	1	1
FBN1_ITGB3	0	0	0	1	0	1	1	1	1	1
FBN1_ITGB6	0	0	0	0	0	1	0	1	1	1
FCER2_CR2	0	1	0	0	0	0	1	0	1	0
FCER2_ITGAM	0	1	0	0	0	0	0	0	0	0
FCER2_ITGAV	0	1	0	0	0	0	0	0	0	0
FCER2_ITGAX	0	1	0	0	0	0	0	0	0	0
FCER2_ITGB2	0	1	0	0	0	0	0	0	0	0
FCER2_ITGB3	0	1	0	0	0	0	0	0	0	0
FCN2_LRP1	0	0	0	1	0	1	1	1	1	1
FGA_CDH5	0	0	0	1	0	1	0	1	1	1
FGA_ITGA2B	0	0	0	1	0	1	1	1	1	1
FGA_ITGA5	0	0	0	1	0	1	1	1	1	1
FGA_ITGAD	0	0	0	0	0	1	0	1	1	1
FGA_ITGAM	0	0	0	1	0	1	1	1	1	1
FGA_ITGAV	0	0	0	1	0	1	1	1	1	1
FGA_ITGAX	0	0	0	1	0	1	1	1	1	1
FGA_ITGB1	0	0	0	1	0	1	1	1	1	1
FGA_ITGB2	0	0	0	1	0	1	1	1	1	1
FGA_ITGB3	0	0	0	1	0	1	1	1	1	1
FGA_PLAUR	0	0	0	0	0	1	0	1	1	1
FGA_TLR4	0	0	0	0	0	0	1	0	1	1
FGB_ITGA2B	0	0	0	1	0	1	1	1	1	1
FGB_ITGA5	0	0	0	1	0	1	1	1	1	1
FGB_ITGAM	0	0	0	1	0	1	1	1	1	1
FGB_ITGAV	0	0	0	1	0	1	1	1	1	1
FGB_ITGB1	0	0	0	1	0	1	1	1	1	1
FGB_ITGB2	0	0	0	1	0	1	1	1	1	1
FGB_ITGB3	0	0	0	0	0	0	0	0	1	1
FGB_TLR4	0	0	0	0	0	0	1	0	1	1
FGF10_FGFR1	1	1	1	0	1	1	1	1	1	1
FGF10_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF10_FGFR3	0	0	0	0	0	1	0	1	0	0
FGF10_FGFR4	0	0	0	0	0	1	0	1	0	0
FGF10_FGFRL1	0	0	0	0	0	0	1	0	0	1
FGF11_FGFR1	0	0	0	0	0	1	0	1	1	1
FGF11_FGFR2	0	0	0	0	0	1	0	1	1	1
FGF11_FGFR3	0	0	0	0	0	1	0	1	1	1
FGF11_FGFR4	0	0	0	0	0	1	0	1	1	1
FGF12_FGFR1	0	0	0	0	0	1	0	1	1	1
FGF12_FGFR2	0	0	0	0	0	1	0	1	1	1
FGF12_FGFR3	0	0	0	0	0	1	0	1	1	1
FGF12_FGFR4	0	0	0	0	0	1	0	1	1	1
FGF13_EGFR	0	0	0	0	0	1	0	1	1	1
FGF13_FGFR1	0	0	0	0	0	1	0	1	1	1
FGF13_FGFR2	0	0	0	0	0	1	0	1	1	1
FGF13_FGFR3	0	0	0	0	0	1	0	1	1	1
FGF13_FGFR4	0	0	0	0	0	1	0	1	1	1
FGF13_SCN5A	0	0	0	1	0	1	1	1	1	1
FGF13_SCN8A	0	0	0	1	0	1	1	1	1	1
FGF14_FGFR1	0	0	0	0	0	1	0	1	1	1
FGF14_FGFR2	0	0	0	0	0	1	0	1	1	1
FGF14_FGFR3	0	0	0	0	0	1	0	1	1	1
FGF14_FGFR4	0	0	0	0	0	1	0	1	1	1
FGF16_FGFR1	1	1	0	0	1	1	0	1	1	1
FGF16_FGFR2	1	1	0	1	1	1	1	1	1	1
FGF16_FGFR3	1	1	0	1	1	1	1	1	1	1
FGF16_FGFR4	1	1	0	1	1	1	1	1	1	1
FGF17_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF17_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF17_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF17_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF18_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF18_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF18_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF18_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF19_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF19_FGFR2	1	1	0	1	1	1	1	1	1	1
FGF19_FGFR3	1	1	0	1	1	1	1	1	1	1
FGF19_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF19_KLB	0	0	0	1	0	1	1	1	1	1
FGF1_CD44	0	0	0	0	0	1	1	1	1	1
FGF1_CSPG4	0	0	0	0	0	0	1	0	0	0
FGF1_EGFR	1	0	0	0	0	1	0	1	1	1
FGF1_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF1_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF1_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF1_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF1_FGFRL1	0	0	0	0	0	1	0	1	1	1
FGF1_ITGAV	0	0	0	0	1	0	0	0	0	0
FGF1_ITGB3	0	0	0	0	1	0	0	0	0	0
FGF1_XK	0	0	1	0	0	0	0	0	0	0
FGF1_NELL1	0	0	0	1	0	1	1	1	1	0
FGF1_NRP1	0	0	0	0	0	0	0	0	0	1
FGF1_TGFBR3	0	0	0	0	0	0	0	0	0	1
FGF20_FGFR1	1	1	0	0	1	0	1	0	1	1
FGF20_FGFR2	1	1	0	0	1	0	1	0	1	1
FGF20_FGFR3	1	1	0	0	1	0	1	0	1	1
FGF20_FGFR4	1	1	0	1	1	1	1	1	1	1
FGF21_FGFR1	1	1	0	0	1	0	0	0	1	1
FGF21_FGFR2	1	0	0	0	0	1	0	1	1	1
FGF21_FGFR3	1	1	0	0	1	0	0	0	1	1
FGF21_FGFR4	1	0	0	1	0	1	1	1	1	1
FGF21_KLB	0	0	0	0	0	0	0	0	0	1
FGF22_FGFR1	1	0	0	0	0	0	1	0	1	1
FGF22_FGFR2	1	1	0	1	1	1	1	1	1	1
FGF22_FGFRL1	0	0	0	0	0	0	1	0	0	0
FGF23_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF23_FGFR2	1	0	1	1	0	1	1	1	1	1
FGF23_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF23_FGFR4	1	1	0	1	1	1	1	1	1	1
FGF23_KL	0	0	0	0	0	0	1	0	0	1
FGF23_PHEX	0	0	0	1	0	1	0	1	1	1
FGF2_CD44	0	0	1	1	0	1	1	1	1	1
FGF2_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF2_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF2_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF2_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF2_FGFRL1	0	0	0	1	0	1	1	1	1	1
FGF2_GPC4	0	0	0	1	0	1	1	1	1	1
FGF2_ITGAV	0	0	0	0	1	0	0	0	0	0
FGF2_ITGB3	0	0	0	0	1	0	0	0	0	0
FGF2_XK	0	0	1	0	0	0	0	0	0	0
FGF2_NELL1	0	0	0	1	0	1	1	1	1	0
FGF2_NRP1	0	0	0	0	0	0	0	0	0	1
FGF2_SDC1	0	0	0	1	1	1	1	1	1	1
FGF2_SDC2	0	0	0	1	1	1	1	1	1	1
FGF2_SDC3	0	0	0	1	0	1	1	1	1	1
FGF2_SDC4	0	0	0	1	1	1	1	1	1	1
FGF3_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF3_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF3_FGFR3	1	0	1	1	0	1	1	1	1	1
FGF3_FGFR4	1	0	1	1	0	1	1	1	1	1
FGF3_FGFRL1	0	0	0	0	0	0	1	0	0	0
FGF4_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF4_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF4_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF4_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF4_FGFRL1	0	0	0	0	0	0	1	0	0	0
FGF4_NELL1	0	0	0	1	0	1	1	1	1	0
FGF4_NRP1	0	0	0	0	0	0	0	0	0	1
FGF5_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF5_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF5_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF5_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF6_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF6_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF6_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF6_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF6_SDC4	0	0	0	0	0	1	0	1	1	1
FGF7_FGFR1	1	1	1	1	0	1	1	1	1	1
FGF7_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF7_FGFR3	1	0	1	1	0	1	1	1	1	1
FGF7_FGFR4	1	0	1	1	0	1	0	1	1	1
FGF7_NELL1	0	0	0	1	0	1	1	1	1	0
FGF7_NRP1	0	0	0	0	0	0	0	0	0	1
FGF8_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF8_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF8_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF8_FGFR4	1	1	1	1	1	1	1	1	1	1
FGF8_FGFRL1	0	0	0	0	0	0	1	0	0	1
FGF9_FGFR1	1	1	1	1	1	1	1	1	1	1
FGF9_FGFR2	1	1	1	1	1	1	1	1	1	1
FGF9_FGFR3	1	1	1	1	1	1	1	1	1	1
FGF9_FGFR4	1	1	1	1	1	1	1	1	1	1
FGG_ITGA2B	0	0	0	1	0	1	1	1	1	1
FGG_ITGA5	0	0	0	1	0	1	1	1	1	1
FGG_ITGAV	0	0	0	1	0	1	1	1	1	1
FGG_ITGB1	0	0	0	1	0	1	1	1	1	1
FGG_ITGB2	0	0	0	1	0	1	1	1	1	1
FGG_ITGB3	0	0	0	0	0	0	0	0	1	1
FGG_TLR4	0	0	0	0	0	0	1	0	1	1
FGL1_EGFR	0	0	0	1	0	1	1	1	1	1
FGL1_LAG3	0	0	0	1	1	0	1	0	0	0
FIRRM_PLSCR4	0	0	0	0	0	1	0	1	1	0
FLNB_ADCYAP1R1	0	0	0	0	0	0	0	0	1	0
FLNB_ADRB2	0	0	0	0	0	0	0	0	1	0
FLNB_ADRB3	0	0	0	0	0	0	0	0	1	0
FLNB_GPR20	0	0	0	0	0	0	0	0	1	0
FLNB_GPR84	0	0	0	0	0	0	0	0	1	0
FLNB_PTH1R	0	0	0	0	0	0	0	0	1	0
FLNB_RAMP2	0	0	0	0	0	0	0	0	1	0
FLNB_RAMP3	0	0	0	0	0	0	0	0	1	0
FLNB_SCTR	0	1	0	1	0	1	1	1	1	0
FLNB_TSHR	0	0	0	0	0	0	0	0	1	0
FLNB_VIPR1	0	0	0	1	0	1	1	1	1	0
FLNB_VIPR2	0	0	0	1	0	1	1	1	1	0
FLT3LG_FLT3	1	1	1	1	1	1	1	1	1	1
FN1_BTF3P11	0	0	0	1	0	1	1	1	1	0
FN1_C5AR1	0	0	0	0	0	1	0	1	1	1
FN1_CD44	0	1	0	1	0	1	1	1	1	1
FN1_CD79A	0	0	0	0	0	1	0	1	1	1
FN1_COL13A1	0	0	0	1	0	1	1	1	1	1
FN1_DPP4	0	0	0	0	0	0	0	0	0	1
FN1_FLT4	0	0	0	0	0	1	0	1	1	1
FN1_IL17RC	0	0	0	0	0	1	0	1	1	1
FN1_ITGA2	0	0	0	1	0	1	1	1	1	1
FN1_ITGA2B	0	1	0	1	1	1	1	1	1	1
FN1_ITGA3	0	1	0	1	1	1	0	1	1	1
FN1_ITGA4	0	1	0	1	1	1	1	1	1	1
FN1_ITGA5	0	1	0	1	1	1	1	1	1	1
FN1_ITGA6	0	0	0	0	0	1	0	1	1	1
FN1_ITGA8	0	1	0	1	1	1	1	1	1	1
FN1_ITGA9	0	0	0	1	0	1	1	1	1	1
FN1_ITGAV	0	1	0	1	1	1	1	1	1	1
FN1_ITGB1	0	1	0	1	1	1	1	1	1	1
FN1_ITGB3	0	1	0	1	1	1	1	1	1	1
FN1_ITGB6	0	1	0	1	1	1	1	1	1	1
FN1_ITGB7	0	1	0	1	1	1	1	1	1	1
FN1_ITGB8	0	1	0	1	0	1	1	1	1	1
FN1_MAG	0	0	0	1	0	1	1	1	1	1
FN1_NT5E	0	0	0	1	0	1	1	1	1	1
FN1_PLAUR	0	0	0	1	0	1	1	1	1	1
FN1_ROBO4	0	0	0	0	0	1	0	1	1	1
FN1_SDC1	0	1	0	0	0	0	0	0	0	0
FN1_SDC2	0	0	0	1	0	1	1	1	1	1
FN1_SDC4	0	1	0	0	0	0	0	0	0	0
FN1_TMPRSS6	0	0	0	1	0	1	0	1	1	1
FN1_TNFRSF11B	0	0	0	0	0	0	0	0	0	1
FN1_TSHR	0	0	0	1	0	1	1	1	1	1
FNDC5_ITGAV	0	0	0	0	0	0	1	0	0	0
FNDC5_ITGB5	0	0	0	0	0	0	1	0	0	0
FRAS1_ITGA8	0	1	0	0	0	0	0	0	0	0
FRAS1_ITGB1	0	1	0	0	0	0	0	0	0	0
FREM1_ITGA8	0	1	0	0	0	0	0	0	0	0
FREM1_ITGB1	0	1	0	0	0	0	0	0	0	0
FREM2_ITGA8	0	1	0	0	0	0	0	0	0	0
FREM2_ITGB1	0	1	0	0	0	0	0	0	0	0
FSHB_ADCYAP1R1	1	0	0	0	0	0	0	0	1	1
